TransactionID,ItemID,TransactionDate,TransactionType,Quantity,UnitCost,Location,Department,Notes
TXN4278,ITEM1353,2024-09-10,Disposal,4,399,Branch-NY,IT,End of life
TXN5773,ITEM1475,2024-09-10,Purchase,9,1287,Branch-LA,Engineering,
TXN5777,ITEM1475,2024-09-10,Allocation,9,1242,Branch-LA,Engineering,
TXN6022,ITEM1496,2024-09-10,Transfer,2,403,HQ-Warehouse,HR,
TXN6041,ITEM1498,2024-09-10,Allocation,1,1096,Branch-LA,Engineering,
TXN6083,ITEM1503,2024-09-10,Disposal,7,402,HQ-Warehouse,Marketing,End of life
TXN6500,ITEM1538,2024-09-10,Disposal,1,1160,Branch-LA,Marketing,End of life
TXN6601,ITEM1546,2024-09-10,Disposal,6,1813,Branch-Chicago,Finance,End of life
TXN6768,ITEM1560,2024-09-10,Transfer,8,292,HQ-Warehouse,HR,
TXN7058,ITEM1584,2024-09-10,Return,8,1154,Branch-Chicago,Operations,Defective
TXN128,ITEM1011,2024-09-11,Transfer,8,1263,Branch-LA,IT,
TXN212,ITEM1017,2024-09-11,Transfer,2,793,Branch-Seattle,HR,
TXN828,ITEM1069,2024-09-11,Purchase,4,674,Remote-Stock,Sales,
TXN894,ITEM1075,2024-09-11,Transfer,6,484,Remote-Stock,IT,
TXN1105,ITEM1092,2024-09-11,Transfer,8,278,Remote-Stock,Finance,
TXN1125,ITEM1093,2024-09-11,Return,2,2061,Branch-Seattle,Sales,Defective
TXN1400,ITEM1114,2024-09-11,Purchase,3,1621,Remote-Stock,Engineering,
TXN1465,ITEM1120,2024-09-11,Disposal,10,230,HQ-Warehouse,Marketing,End of life
TXN1691,ITEM1140,2024-09-11,Purchase,4,1845,Branch-Chicago,IT,
TXN2112,ITEM1176,2024-09-11,Disposal,9,1444,Branch-Chicago,Engineering,End of life
TXN2119,ITEM1177,2024-09-11,Transfer,10,1116,Remote-Stock,Sales,
TXN2316,ITEM1194,2024-09-11,Return,6,558,HQ-Warehouse,Engineering,Defective
TXN2419,ITEM1201,2024-09-11,Transfer,10,472,Branch-Chicago,HR,
TXN2421,ITEM1201,2024-09-11,Transfer,4,480,Branch-Chicago,HR,
TXN2482,ITEM1206,2024-09-11,Disposal,10,136,Branch-NY,Marketing,End of life
TXN2815,ITEM1231,2024-09-11,Purchase,7,1468,Branch-NY,HR,
TXN3169,ITEM1260,2024-09-11,Disposal,10,1105,HQ-Warehouse,Marketing,End of life
TXN3177,ITEM1260,2024-09-11,Return,6,1101,HQ-Warehouse,Marketing,Defective
TXN3501,ITEM1286,2024-09-11,Purchase,9,460,Branch-LA,Operations,
TXN3881,ITEM1321,2024-09-11,Allocation,8,1899,Branch-LA,Sales,
TXN4474,ITEM1369,2024-09-11,Purchase,2,1009,Branch-Chicago,HR,
TXN4510,ITEM1372,2024-09-11,Purchase,1,1556,HQ-Warehouse,Engineering,
TXN4909,ITEM1405,2024-09-11,Return,3,841,Branch-Seattle,HR,Defective
TXN5106,ITEM1421,2024-09-11,Purchase,1,1197,Branch-LA,Marketing,
TXN5466,ITEM1451,2024-09-11,Purchase,6,922,Branch-Chicago,HR,
TXN5630,ITEM1464,2024-09-11,Transfer,3,1925,Branch-NY,Marketing,
TXN5959,ITEM1491,2024-09-11,Transfer,3,1533,HQ-Warehouse,Engineering,
TXN6377,ITEM1526,2024-09-11,Disposal,7,466,Branch-LA,Engineering,End of life
TXN6487,ITEM1536,2024-09-11,Return,6,1432,HQ-Warehouse,Sales,Defective
TXN6545,ITEM1541,2024-09-11,Purchase,8,273,HQ-Warehouse,Sales,
TXN6994,ITEM1578,2024-09-11,Allocation,4,986,Branch-LA,Marketing,
TXN7182,ITEM1596,2024-09-11,Transfer,8,601,HQ-Warehouse,IT,
TXN7496,ITEM1623,2024-09-11,Return,3,608,Branch-LA,Finance,Defective
TXN7545,ITEM1628,2024-09-11,Allocation,1,1606,Remote-Stock,Engineering,
TXN7639,ITEM1634,2024-09-11,Disposal,10,242,HQ-Warehouse,Engineering,End of life
TXN187,ITEM1015,2024-09-12,Purchase,2,610,Branch-Seattle,Finance,
TXN453,ITEM1038,2024-09-12,Purchase,7,545,HQ-Warehouse,Operations,
TXN1772,ITEM1146,2024-09-12,Transfer,4,158,Branch-LA,Operations,
TXN2244,ITEM1188,2024-09-12,Allocation,3,837,HQ-Warehouse,Engineering,
TXN2575,ITEM1214,2024-09-12,Purchase,7,1073,Remote-Stock,Finance,
TXN3057,ITEM1251,2024-09-12,Purchase,8,1784,Branch-LA,Sales,
TXN3352,ITEM1274,2024-09-12,Disposal,8,1352,Branch-LA,IT,End of life
TXN3494,ITEM1285,2024-09-12,Disposal,6,1998,Branch-Seattle,Operations,End of life
TXN3638,ITEM1298,2024-09-12,Purchase,10,1561,Branch-NY,Marketing,
TXN3768,ITEM1311,2024-09-12,Allocation,1,946,Branch-Seattle,Engineering,
TXN4318,ITEM1357,2024-09-12,Allocation,2,266,Remote-Stock,Marketing,
TXN4893,ITEM1404,2024-09-12,Transfer,3,1292,Remote-Stock,Sales,
TXN5178,ITEM1426,2024-09-12,Allocation,3,1373,Branch-LA,Finance,
TXN5519,ITEM1454,2024-09-12,Purchase,7,367,Remote-Stock,Marketing,
TXN5774,ITEM1475,2024-09-12,Transfer,9,1253,Branch-LA,Engineering,
TXN5907,ITEM1486,2024-09-12,Allocation,4,930,Branch-NY,HR,
TXN6831,ITEM1564,2024-09-12,Transfer,1,543,HQ-Warehouse,Finance,
TXN12,ITEM1001,2024-09-13,Return,1,574,Remote-Stock,Marketing,Defective
TXN131,ITEM1011,2024-09-13,Transfer,8,1267,Branch-LA,IT,
TXN286,ITEM1024,2024-09-13,Allocation,10,1655,Branch-NY,Operations,
TXN988,ITEM1081,2024-09-13,Return,9,376,Branch-Chicago,IT,Defective
TXN1128,ITEM1093,2024-09-13,Disposal,2,2050,Branch-Seattle,Sales,End of life
TXN1176,ITEM1096,2024-09-13,Allocation,3,575,HQ-Warehouse,Sales,
TXN1459,ITEM1119,2024-09-13,Allocation,9,1950,Branch-Seattle,Marketing,
TXN1975,ITEM1163,2024-09-13,Transfer,5,900,Branch-Seattle,Finance,
TXN2066,ITEM1172,2024-09-13,Transfer,10,931,HQ-Warehouse,Sales,
TXN2288,ITEM1191,2024-09-13,Return,7,852,Branch-Seattle,IT,Defective
TXN2986,ITEM1245,2024-09-13,Disposal,8,683,Remote-Stock,HR,End of life
TXN3168,ITEM1260,2024-09-13,Purchase,3,1079,HQ-Warehouse,Marketing,
TXN3256,ITEM1267,2024-09-13,Allocation,6,762,Branch-Seattle,Marketing,
TXN3264,ITEM1268,2024-09-13,Allocation,5,1480,Remote-Stock,Engineering,
TXN3618,ITEM1296,2024-09-13,Disposal,3,781,Branch-NY,Marketing,End of life
TXN3729,ITEM1307,2024-09-13,Return,8,1293,Branch-LA,Engineering,Defective
TXN4300,ITEM1355,2024-09-13,Disposal,5,1073,HQ-Warehouse,Operations,End of life
TXN5553,ITEM1457,2024-09-13,Purchase,7,771,Branch-Chicago,Sales,
TXN5597,ITEM1461,2024-09-13,Return,3,1608,Branch-Seattle,Marketing,Defective
TXN5762,ITEM1473,2024-09-13,Allocation,2,511,Branch-Seattle,HR,
TXN6034,ITEM1498,2024-09-13,Disposal,8,1102,Branch-LA,Engineering,End of life
TXN6123,ITEM1505,2024-09-13,Allocation,8,2014,Branch-Seattle,Operations,
TXN6494,ITEM1537,2024-09-13,Transfer,5,2020,Branch-Seattle,HR,
TXN6628,ITEM1549,2024-09-13,Purchase,9,983,Branch-LA,HR,
TXN6855,ITEM1566,2024-09-13,Disposal,6,1201,Remote-Stock,Finance,End of life
TXN7088,ITEM1586,2024-09-13,Transfer,2,1964,Remote-Stock,Finance,
TXN7142,ITEM1591,2024-09-13,Transfer,7,540,Remote-Stock,IT,
TXN7643,ITEM1635,2024-09-13,Return,3,1837,HQ-Warehouse,Marketing,Defective
TXN7765,ITEM1644,2024-09-13,Return,3,908,Branch-Seattle,Operations,Defective
TXN35,ITEM1004,2024-09-14,Purchase,10,591,HQ-Warehouse,HR,
TXN751,ITEM1063,2024-09-14,Transfer,9,701,Branch-LA,Engineering,
TXN806,ITEM1067,2024-09-14,Disposal,6,907,Branch-Seattle,Finance,End of life
TXN1251,ITEM1103,2024-09-14,Return,6,1856,Branch-Chicago,IT,Defective
TXN1350,ITEM1110,2024-09-14,Disposal,6,687,HQ-Warehouse,IT,End of life
TXN1828,ITEM1152,2024-09-14,Transfer,8,1741,Remote-Stock,Sales,
TXN2014,ITEM1166,2024-09-14,Disposal,6,953,Remote-Stock,Sales,End of life
TXN2063,ITEM1172,2024-09-14,Purchase,7,933,HQ-Warehouse,Sales,
TXN2373,ITEM1198,2024-09-14,Transfer,10,1478,Branch-NY,Sales,
TXN2880,ITEM1237,2024-09-14,Transfer,8,686,Branch-Seattle,HR,
TXN3107,ITEM1255,2024-09-14,Transfer,2,595,Branch-Seattle,Operations,
TXN3124,ITEM1257,2024-09-14,Transfer,7,761,Branch-LA,Finance,
TXN3157,ITEM1259,2024-09-14,Purchase,3,927,Branch-LA,IT,
TXN3342,ITEM1273,2024-09-14,Purchase,5,510,Branch-Chicago,Finance,
TXN3586,ITEM1294,2024-09-14,Allocation,10,2115,Remote-Stock,Engineering,
TXN3660,ITEM1300,2024-09-14,Allocation,8,336,Branch-LA,IT,
TXN3891,ITEM1321,2024-09-14,Transfer,3,1873,Branch-LA,Sales,
TXN4226,ITEM1350,2024-09-14,Allocation,5,570,HQ-Warehouse,Operations,
TXN5302,ITEM1437,2024-09-14,Disposal,1,1400,Branch-NY,HR,End of life
TXN5564,ITEM1458,2024-09-14,Purchase,10,289,Branch-NY,Finance,
TXN5579,ITEM1460,2024-09-14,Transfer,3,409,Remote-Stock,HR,
TXN5691,ITEM1469,2024-09-14,Return,10,1891,HQ-Warehouse,Engineering,Defective
TXN5697,ITEM1470,2024-09-14,Transfer,7,454,Branch-Chicago,Engineering,
TXN5754,ITEM1473,2024-09-14,Return,10,455,Branch-Seattle,HR,Defective
TXN6203,ITEM1512,2024-09-14,Transfer,7,912,Branch-LA,Marketing,
TXN6322,ITEM1520,2024-09-14,Allocation,4,783,Branch-NY,Operations,
TXN6573,ITEM1543,2024-09-14,Return,8,1402,Branch-LA,HR,Defective
TXN6834,ITEM1565,2024-09-14,Transfer,7,1363,Branch-Chicago,Engineering,
TXN7394,ITEM1615,2024-09-14,Return,6,880,Branch-LA,Sales,Defective
TXN7602,ITEM1632,2024-09-14,Purchase,2,979,Branch-LA,Operations,
TXN7687,ITEM1639,2024-09-14,Purchase,8,181,Branch-LA,HR,
TXN7965,ITEM1659,2024-09-14,Allocation,9,473,Remote-Stock,HR,
TXN7975,ITEM1660,2024-09-14,Return,9,499,Branch-LA,Marketing,Defective
TXN8214,ITEM1681,2024-09-14,Allocation,4,102,Branch-NY,Engineering,
TXN171,ITEM1014,2024-09-15,Purchase,8,707,HQ-Warehouse,Engineering,
TXN731,ITEM1061,2024-09-15,Allocation,4,1363,Branch-LA,Engineering,
TXN1063,ITEM1089,2024-09-15,Allocation,5,1776,Branch-Seattle,HR,
TXN1440,ITEM1118,2024-09-15,Purchase,4,2107,Branch-NY,Operations,
TXN1505,ITEM1123,2024-09-15,Disposal,9,1466,Branch-NY,Finance,End of life
TXN1741,ITEM1144,2024-09-15,Allocation,6,1544,Branch-NY,Sales,
TXN2310,ITEM1193,2024-09-15,Disposal,5,838,Branch-Seattle,Marketing,End of life
TXN2489,ITEM1207,2024-09-15,Allocation,10,222,Branch-Seattle,Finance,
TXN2752,ITEM1227,2024-09-15,Transfer,1,712,Branch-NY,Sales,
TXN2872,ITEM1236,2024-09-15,Disposal,2,1459,Branch-NY,IT,End of life
TXN3302,ITEM1271,2024-09-15,Allocation,4,496,Branch-Seattle,Engineering,
TXN3518,ITEM1287,2024-09-15,Return,6,1761,Branch-LA,Sales,Defective
TXN3860,ITEM1319,2024-09-15,Allocation,7,1304,Branch-LA,Operations,
TXN4029,ITEM1334,2024-09-15,Transfer,7,363,Branch-Chicago,HR,
TXN4166,ITEM1345,2024-09-15,Purchase,7,970,HQ-Warehouse,Finance,
TXN4183,ITEM1347,2024-09-15,Transfer,9,641,Branch-LA,Operations,
TXN4268,ITEM1352,2024-09-15,Disposal,7,1469,Branch-Seattle,IT,End of life
TXN4493,ITEM1370,2024-09-15,Purchase,10,265,Branch-LA,Sales,
TXN6261,ITEM1516,2024-09-15,Transfer,4,1433,Branch-NY,Engineering,
TXN6719,ITEM1557,2024-09-15,Disposal,5,435,Branch-LA,Engineering,End of life
TXN7833,ITEM1650,2024-09-15,Disposal,2,1724,Branch-Seattle,Finance,End of life
TXN8101,ITEM1670,2024-09-15,Disposal,6,357,Branch-Seattle,Finance,End of life
TXN8162,ITEM1675,2024-09-15,Return,6,1534,Branch-NY,Operations,Defective
TXN576,ITEM1049,2024-09-16,Allocation,7,386,Branch-Chicago,Operations,
TXN587,ITEM1050,2024-09-16,Purchase,7,1630,Branch-Seattle,HR,
TXN1342,ITEM1109,2024-09-16,Return,9,198,Branch-LA,HR,Defective
TXN1576,ITEM1129,2024-09-16,Purchase,2,1867,Branch-NY,Engineering,
TXN2096,ITEM1175,2024-09-16,Transfer,3,225,Branch-NY,Finance,
TXN2174,ITEM1182,2024-09-16,Transfer,10,2037,Branch-Seattle,Marketing,
TXN2357,ITEM1196,2024-09-16,Return,3,401,Remote-Stock,HR,Defective
TXN3539,ITEM1290,2024-09-16,Purchase,5,2019,Branch-NY,Sales,
TXN3983,ITEM1329,2024-09-16,Return,7,350,Branch-LA,Finance,Defective
TXN4390,ITEM1363,2024-09-16,Return,6,612,Branch-Seattle,Operations,Defective
TXN4610,ITEM1383,2024-09-16,Return,6,1881,Branch-Chicago,Finance,Defective
TXN4618,ITEM1383,2024-09-16,Purchase,4,1922,Branch-Chicago,Finance,
TXN4678,ITEM1388,2024-09-16,Purchase,3,2031,Branch-NY,Engineering,
TXN4752,ITEM1394,2024-09-16,Return,3,176,Branch-NY,Sales,Defective
TXN4858,ITEM1401,2024-09-16,Return,8,789,Branch-LA,Operations,Defective
TXN5142,ITEM1423,2024-09-16,Return,4,519,Branch-NY,Finance,Defective
TXN5675,ITEM1468,2024-09-16,Disposal,1,1900,Branch-LA,Engineering,End of life
TXN6084,ITEM1503,2024-09-16,Return,2,382,HQ-Warehouse,Marketing,Defective
TXN6535,ITEM1540,2024-09-16,Return,6,1816,Branch-Seattle,IT,Defective
TXN6612,ITEM1547,2024-09-16,Disposal,5,213,HQ-Warehouse,Sales,End of life
TXN7059,ITEM1584,2024-09-16,Purchase,7,1198,Branch-Chicago,Operations,
TXN7065,ITEM1585,2024-09-16,Disposal,3,1377,Remote-Stock,Engineering,End of life
TXN7179,ITEM1596,2024-09-16,Return,6,591,HQ-Warehouse,IT,Defective
TXN7298,ITEM1607,2024-09-16,Transfer,2,1681,Branch-Seattle,Sales,
TXN8035,ITEM1665,2024-09-16,Transfer,5,812,Branch-Seattle,Marketing,
TXN70,ITEM1007,2024-09-17,Transfer,4,513,Branch-Chicago,Engineering,
TXN239,ITEM1020,2024-09-17,Transfer,8,577,Branch-Seattle,Sales,
TXN276,ITEM1023,2024-09-17,Return,2,2083,Branch-NY,Engineering,Defective
TXN545,ITEM1045,2024-09-17,Allocation,10,1052,Branch-Seattle,HR,
TXN1043,ITEM1087,2024-09-17,Transfer,9,1144,HQ-Warehouse,HR,
TXN1123,ITEM1093,2024-09-17,Purchase,2,1993,Branch-Seattle,Sales,
TXN2300,ITEM1192,2024-09-17,Allocation,2,627,Branch-NY,Operations,
TXN2532,ITEM1210,2024-09-17,Transfer,10,503,HQ-Warehouse,Operations,
TXN2642,ITEM1218,2024-09-17,Disposal,3,1415,Branch-NY,HR,End of life
TXN2679,ITEM1221,2024-09-17,Purchase,6,748,Branch-LA,HR,
TXN2806,ITEM1231,2024-09-17,Transfer,4,1553,Branch-NY,HR,
TXN3005,ITEM1246,2024-09-17,Transfer,7,995,Branch-LA,HR,
TXN3071,ITEM1251,2024-09-17,Disposal,8,1777,Branch-LA,Sales,End of life
TXN3923,ITEM1324,2024-09-17,Transfer,5,479,Branch-Seattle,IT,
TXN4184,ITEM1347,2024-09-17,Disposal,5,598,Branch-LA,Operations,End of life
TXN4502,ITEM1372,2024-09-17,Disposal,8,1571,HQ-Warehouse,Engineering,End of life
TXN4841,ITEM1400,2024-09-17,Allocation,8,1467,Branch-NY,Finance,
TXN5384,ITEM1444,2024-09-17,Transfer,7,1487,Branch-LA,Operations,
TXN5452,ITEM1450,2024-09-17,Transfer,5,1446,Remote-Stock,Finance,
TXN5868,ITEM1483,2024-09-17,Allocation,9,314,HQ-Warehouse,Engineering,
TXN6134,ITEM1506,2024-09-17,Allocation,3,381,Branch-Seattle,HR,
TXN6467,ITEM1534,2024-09-17,Disposal,1,631,Branch-Chicago,Engineering,End of life
TXN6921,ITEM1572,2024-09-17,Disposal,9,512,Remote-Stock,Engineering,End of life
TXN7024,ITEM1581,2024-09-17,Transfer,4,173,Branch-Chicago,Engineering,
TXN7158,ITEM1594,2024-09-17,Transfer,10,1877,Branch-LA,Operations,
TXN7461,ITEM1620,2024-09-17,Return,4,993,Branch-NY,HR,Defective
TXN7785,ITEM1646,2024-09-17,Transfer,5,1885,Branch-NY,IT,
TXN305,ITEM1025,2024-09-18,Purchase,5,649,HQ-Warehouse,HR,
TXN476,ITEM1040,2024-09-18,Disposal,9,776,Branch-Chicago,IT,End of life
TXN1173,ITEM1096,2024-09-18,Transfer,4,510,HQ-Warehouse,Sales,
TXN1238,ITEM1101,2024-09-18,Disposal,7,171,Remote-Stock,HR,End of life
TXN1649,ITEM1136,2024-09-18,Transfer,10,289,Branch-LA,Marketing,
TXN1913,ITEM1158,2024-09-18,Disposal,5,295,Branch-LA,Finance,End of life
TXN2185,ITEM1183,2024-09-18,Disposal,3,620,Branch-LA,IT,End of life
TXN2332,ITEM1195,2024-09-18,Disposal,10,704,HQ-Warehouse,Engineering,End of life
TXN2647,ITEM1219,2024-09-18,Purchase,7,382,Branch-LA,Finance,
TXN3009,ITEM1247,2024-09-18,Disposal,7,2007,Branch-Seattle,HR,End of life
TXN3064,ITEM1251,2024-09-18,Allocation,2,1724,Branch-LA,Sales,
TXN3335,ITEM1272,2024-09-18,Allocation,7,791,Branch-NY,Sales,
TXN3425,ITEM1281,2024-09-18,Disposal,5,733,HQ-Warehouse,Finance,End of life
TXN5089,ITEM1419,2024-09-18,Purchase,8,183,Branch-Seattle,Engineering,
TXN5182,ITEM1427,2024-09-18,Allocation,5,992,Branch-NY,IT,
TXN5298,ITEM1437,2024-09-18,Allocation,7,1415,Branch-NY,HR,
TXN5636,ITEM1465,2024-09-18,Purchase,7,1131,Remote-Stock,HR,
TXN5863,ITEM1483,2024-09-18,Allocation,9,336,HQ-Warehouse,Engineering,
TXN6076,ITEM1502,2024-09-18,Return,7,1938,Branch-NY,HR,Defective
TXN6112,ITEM1504,2024-09-18,Disposal,2,781,Branch-Chicago,Finance,End of life
TXN6118,ITEM1505,2024-09-18,Return,6,2044,Branch-Seattle,Operations,Defective
TXN6741,ITEM1558,2024-09-18,Return,5,1368,Branch-NY,Marketing,Defective
TXN7272,ITEM1605,2024-09-18,Purchase,7,827,Remote-Stock,Operations,
TXN7437,ITEM1618,2024-09-18,Allocation,3,929,Branch-NY,HR,
TXN7752,ITEM1643,2024-09-18,Purchase,3,439,Branch-Chicago,HR,
TXN7808,ITEM1648,2024-09-18,Allocation,6,179,Branch-LA,IT,
TXN7868,ITEM1652,2024-09-18,Transfer,1,526,Branch-Seattle,Operations,
TXN7955,ITEM1658,2024-09-18,Allocation,6,406,Branch-LA,Engineering,
TXN7991,ITEM1661,2024-09-18,Return,5,747,Branch-NY,IT,Defective
TXN16,ITEM1002,2024-09-19,Return,4,1907,HQ-Warehouse,Marketing,Defective
TXN733,ITEM1061,2024-09-19,Return,9,1367,Branch-LA,Engineering,Defective
TXN1369,ITEM1112,2024-09-19,Return,10,1493,HQ-Warehouse,IT,Defective
TXN1448,ITEM1118,2024-09-19,Return,5,2045,Branch-NY,Operations,Defective
TXN1476,ITEM1120,2024-09-19,Allocation,9,278,HQ-Warehouse,Marketing,
TXN1479,ITEM1121,2024-09-19,Disposal,9,790,Remote-Stock,Finance,End of life
TXN1612,ITEM1134,2024-09-19,Disposal,2,1163,Branch-LA,Marketing,End of life
TXN2933,ITEM1241,2024-09-19,Return,5,272,Branch-Chicago,HR,Defective
TXN2996,ITEM1246,2024-09-19,Return,5,1051,Branch-LA,HR,Defective
TXN3108,ITEM1255,2024-09-19,Disposal,7,535,Branch-Seattle,Operations,End of life
TXN3493,ITEM1285,2024-09-19,Disposal,3,2041,Branch-Seattle,Operations,End of life
TXN3851,ITEM1318,2024-09-19,Return,10,1376,HQ-Warehouse,Finance,Defective
TXN4125,ITEM1341,2024-09-19,Disposal,9,608,Remote-Stock,IT,End of life
TXN4274,ITEM1352,2024-09-19,Return,4,1430,Branch-Seattle,IT,Defective
TXN4329,ITEM1357,2024-09-19,Purchase,4,311,Remote-Stock,Marketing,
TXN4783,ITEM1396,2024-09-19,Return,10,816,Branch-Seattle,IT,Defective
TXN5593,ITEM1461,2024-09-19,Disposal,1,1606,Branch-Seattle,Marketing,End of life
TXN7257,ITEM1604,2024-09-19,Transfer,8,1806,Branch-Chicago,Marketing,
TXN8112,ITEM1672,2024-09-19,Disposal,2,1133,Remote-Stock,Engineering,End of life
TXN9,ITEM1001,2024-09-20,Transfer,5,570,Remote-Stock,Marketing,
TXN23,ITEM1002,2024-09-20,Transfer,9,1849,HQ-Warehouse,Marketing,
TXN528,ITEM1044,2024-09-20,Purchase,9,1407,Branch-Chicago,Operations,
TXN542,ITEM1045,2024-09-20,Disposal,9,1061,Branch-Seattle,HR,End of life
TXN665,ITEM1056,2024-09-20,Transfer,3,1623,Remote-Stock,IT,
TXN1482,ITEM1121,2024-09-20,Disposal,7,840,Remote-Stock,Finance,End of life
TXN1493,ITEM1122,2024-09-20,Transfer,2,1474,Branch-Seattle,Sales,
TXN1626,ITEM1135,2024-09-20,Disposal,2,185,Remote-Stock,Marketing,End of life
TXN2122,ITEM1177,2024-09-20,Disposal,1,1139,Remote-Stock,Sales,End of life
TXN2136,ITEM1178,2024-09-20,Purchase,8,1970,Remote-Stock,Engineering,
TXN2852,ITEM1235,2024-09-20,Return,7,527,Branch-Chicago,IT,Defective
TXN3489,ITEM1285,2024-09-20,Return,4,1979,Branch-Seattle,Operations,Defective
TXN3545,ITEM1291,2024-09-20,Transfer,2,1331,Branch-NY,Marketing,
TXN4070,ITEM1337,2024-09-20,Allocation,8,1124,Branch-LA,Sales,
TXN4071,ITEM1337,2024-09-20,Transfer,4,1062,Branch-LA,Sales,
TXN4396,ITEM1363,2024-09-20,Disposal,1,652,Branch-Seattle,Operations,End of life
TXN4411,ITEM1364,2024-09-20,Return,5,457,Branch-NY,Marketing,Defective
TXN5051,ITEM1416,2024-09-20,Purchase,1,514,Remote-Stock,Engineering,
TXN5187,ITEM1427,2024-09-20,Disposal,9,942,Branch-NY,IT,End of life
TXN5355,ITEM1442,2024-09-20,Disposal,3,1235,Branch-LA,IT,End of life
TXN5901,ITEM1485,2024-09-20,Transfer,4,407,Branch-NY,Engineering,
TXN6195,ITEM1511,2024-09-20,Allocation,8,199,Branch-LA,Operations,
TXN6405,ITEM1528,2024-09-20,Transfer,5,1008,Remote-Stock,Operations,
TXN6604,ITEM1546,2024-09-20,Allocation,3,1847,Branch-Chicago,Finance,
TXN7109,ITEM1588,2024-09-20,Transfer,3,1441,Branch-LA,Finance,
TXN7127,ITEM1590,2024-09-20,Allocation,8,574,Branch-Seattle,Engineering,
TXN7184,ITEM1596,2024-09-20,Transfer,1,536,HQ-Warehouse,IT,
TXN7497,ITEM1623,2024-09-20,Return,10,672,Branch-LA,Finance,Defective
TXN7529,ITEM1626,2024-09-20,Return,6,1591,Remote-Stock,Marketing,Defective
TXN8022,ITEM1664,2024-09-20,Allocation,4,1684,Branch-Chicago,Finance,
TXN8073,ITEM1668,2024-09-20,Disposal,7,740,Branch-Seattle,IT,End of life
TXN218,ITEM1018,2024-09-21,Purchase,3,485,Branch-NY,Engineering,
TXN256,ITEM1022,2024-09-21,Allocation,4,207,Branch-LA,Finance,
TXN559,ITEM1047,2024-09-21,Purchase,1,1235,Branch-NY,IT,
TXN754,ITEM1064,2024-09-21,Allocation,7,600,Branch-Seattle,Marketing,
TXN1445,ITEM1118,2024-09-21,Allocation,9,2109,Branch-NY,Operations,
TXN2218,ITEM1186,2024-09-21,Return,9,1558,Branch-Seattle,IT,Defective
TXN2429,ITEM1202,2024-09-21,Transfer,10,371,Remote-Stock,Operations,
TXN2529,ITEM1210,2024-09-21,Purchase,9,491,HQ-Warehouse,Operations,
TXN3726,ITEM1307,2024-09-21,Purchase,2,1351,Branch-LA,Engineering,
TXN3834,ITEM1317,2024-09-21,Purchase,4,847,Branch-Seattle,Finance,
TXN4282,ITEM1354,2024-09-21,Transfer,7,1019,Branch-LA,Marketing,
TXN4508,ITEM1372,2024-09-21,Purchase,4,1606,HQ-Warehouse,Engineering,
TXN4517,ITEM1373,2024-09-21,Transfer,6,471,Branch-LA,Sales,
TXN4518,ITEM1373,2024-09-21,Transfer,7,489,Branch-LA,Sales,
TXN4906,ITEM1405,2024-09-21,Disposal,2,856,Branch-Seattle,HR,End of life
TXN5050,ITEM1416,2024-09-21,Purchase,4,502,Remote-Stock,Engineering,
TXN6384,ITEM1526,2024-09-21,Allocation,4,513,Branch-LA,Engineering,
TXN7095,ITEM1587,2024-09-21,Allocation,5,1488,Branch-Seattle,Sales,
TXN7526,ITEM1626,2024-09-21,Transfer,1,1590,Remote-Stock,Marketing,
TXN7832,ITEM1650,2024-09-21,Allocation,9,1703,Branch-Seattle,Finance,
TXN55,ITEM1005,2024-09-22,Allocation,10,181,Branch-LA,HR,
TXN162,ITEM1013,2024-09-22,Transfer,1,658,Branch-Seattle,Finance,
TXN381,ITEM1031,2024-09-22,Disposal,2,586,Branch-NY,Sales,End of life
TXN1336,ITEM1109,2024-09-22,Return,9,267,Branch-LA,HR,Defective
TXN1359,ITEM1110,2024-09-22,Return,8,635,HQ-Warehouse,IT,Defective
TXN1382,ITEM1112,2024-09-22,Purchase,1,1436,HQ-Warehouse,IT,
TXN1405,ITEM1115,2024-09-22,Transfer,2,1585,Branch-Chicago,Marketing,
TXN2189,ITEM1184,2024-09-22,Purchase,1,933,Branch-Seattle,HR,
TXN2427,ITEM1202,2024-09-22,Disposal,10,374,Remote-Stock,Operations,End of life
TXN2560,ITEM1212,2024-09-22,Allocation,4,215,Branch-NY,Engineering,
TXN2748,ITEM1226,2024-09-22,Allocation,4,1305,Remote-Stock,Marketing,
TXN3251,ITEM1267,2024-09-22,Purchase,2,693,Branch-Seattle,Marketing,
TXN3377,ITEM1276,2024-09-22,Transfer,3,1884,Branch-Seattle,Finance,
TXN3658,ITEM1300,2024-09-22,Allocation,10,316,Branch-LA,IT,
TXN3732,ITEM1307,2024-09-22,Transfer,3,1349,Branch-LA,Engineering,
TXN3922,ITEM1324,2024-09-22,Disposal,4,430,Branch-Seattle,IT,End of life
TXN3962,ITEM1328,2024-09-22,Disposal,7,828,Branch-LA,HR,End of life
TXN4660,ITEM1386,2024-09-22,Transfer,3,133,Branch-NY,HR,
TXN5041,ITEM1415,2024-09-22,Purchase,2,851,Branch-LA,IT,
TXN5062,ITEM1416,2024-09-22,Purchase,4,537,Remote-Stock,Engineering,
TXN5258,ITEM1434,2024-09-22,Allocation,9,1601,Branch-NY,Finance,
TXN5313,ITEM1438,2024-09-22,Purchase,10,313,Remote-Stock,Operations,
